,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,sst,cyclone_id
2894,0,7.0,11.0,1996.0,1.0,300,17.0,80.0,,,,,2.0,,,,1996-8
2895,0,7.0,11.0,1996.0,1.0,600,17.5,79.0,,,,,1.0,,,,1996-8
2896,0,28.0,11.0,1996.0,1.0,300,11.5,86.5,1.5,1004.0,25.0,,1.0,,,27.029999,1996-9
2897,0,28.0,11.0,1996.0,1.0,600,12.0,86.0,1.5,1004.0,25.0,,1.0,,,27.029999,1996-9
2898,0,28.0,11.0,1996.0,1.0,900,12.25,85.75,1.5,1004.0,25.0,,,,,27.029999,1996-9
2899,0,28.0,11.0,1996.0,1.0,1200,12.5,85.5,1.5,1004.0,25.0,,1.0,,,27.029999,1996-9
2900,0,28.0,11.0,1996.0,1.0,1500,12.75,85.5,1.5,1004.0,25.0,,,,,27.51,1996-9
2901,0,28.0,11.0,1996.0,1.0,1800,13.0,85.5,1.5,1004.0,25.0,,1.0,,,27.51,1996-9
2902,0,28.0,11.0,1996.0,1.0,2100,13.0,85.5,1.5,1004.0,25.0,,,,,27.51,1996-9
2903,0,29.0,11.0,1996.0,1.0,0,13.0,85.5,1.5,1004.0,25.0,,1.0,,,27.5,1996-9
2904,0,29.0,11.0,1996.0,1.0,300,12.5,85.0,2.0,1002.0,30.0,,2.0,,,27.619999,1996-9
2905,0,29.0,11.0,1996.0,1.0,600,13.0,85.5,2.0,1002.0,30.0,,2.0,,,27.5,1996-9
2906,0,29.0,11.0,1996.0,1.0,900,13.25,85.75,2.0,1002.0,30.0,,,,,27.5,1996-9
2907,0,29.0,11.0,1996.0,1.0,1200,13.5,86.0,2.0,1002.0,30.0,,2.0,,,27.029999,1996-9
2908,0,29.0,11.0,1996.0,1.0,1500,13.75,86.5,2.0,1002.0,30.0,,,,,27.029999,1996-9
2909,0,29.0,11.0,1996.0,1.0,1800,14.0,87.0,2.0,1002.0,30.0,,2.0,,,27.18,1996-9
2910,0,29.0,11.0,1996.0,1.0,2100,14.25,87.25,2.0,1002.0,30.0,,,,,27.18,1996-9
2911,0,30.0,11.0,1996.0,1.0,0,14.5,87.5,2.0,1002.0,30.0,,2.0,,,28.029999,1996-9
2912,0,30.0,11.0,1996.0,1.0,300,14.5,87.5,2.0,1002.0,30.0,,2.0,,,28.029999,1996-9
2913,0,30.0,11.0,1996.0,1.0,600,15.0,88.0,2.0,1002.0,30.0,,2.0,,,27.189999,1996-9
2914,0,30.0,11.0,1996.0,1.0,900,15.25,88.25,1.75,1003.0,27.5,,,,,27.189999,1996-9
2915,0,30.0,11.0,1996.0,1.0,1200,15.5,88.5,1.5,1004.0,25.0,,1.0,,,27.949999,1996-9
2916,0,30.0,11.0,1996.0,1.0,1500,15.25,88.75,1.5,1004.0,25.0,,,,,27.41,1996-9
2917,0,30.0,11.0,1996.0,1.0,1800,15.0,89.0,1.5,1004.0,25.0,,1.0,,,27.41,1996-9
2918,0,30.0,11.0,1996.0,1.0,2100,14.75,89.0,1.5,1004.0,25.0,,,,,27.41,1996-9
2919,0,1.0,12.0,1996.0,1.0,0,14.5,89.0,1.5,1004.0,25.0,,1.0,,,27.31,1996-9
2920,0,1.0,12.0,1996.0,1.0,300,14.5,89.0,1.5,1004.0,25.0,,1.0,,,27.31,1996-9
2921,0,1.0,12.0,1996.0,1.0,600,14.5,88.5,1.5,1004.0,25.0,,1.0,,,26.56,1996-9
2922,0,1.0,12.0,1996.0,1.0,900,14.5,88.5,1.75,1003.0,27.5,,,,,26.56,1996-9
2923,0,1.0,12.0,1996.0,1.0,1200,14.5,88.5,2.0,1002.0,30.0,,2.0,,,26.56,1996-9
2924,0,1.0,12.0,1996.0,1.0,1500,14.5,88.25,2.0,1002.0,30.0,,,,,26.56,1996-9
2925,0,1.0,12.0,1996.0,1.0,1800,14.5,88.0,2.0,1002.0,30.0,,2.0,,,26.56,1996-9
2926,0,1.0,12.0,1996.0,1.0,2100,14.25,87.5,2.25,999.0,32.5,,,,,26.56,1996-9
2927,0,2.0,12.0,1996.0,1.0,0,14.0,87.0,2.5,996.0,35.0,,3.0,,,26.13,1996-9
2928,0,2.0,12.0,1996.0,1.0,300,14.0,87.0,2.5,996.0,35.0,,3.0,,,26.13,1996-9
2929,0,2.0,12.0,1996.0,1.0,600,14.0,87.0,2.5,994.0,35.0,,3.0,,,26.13,1996-9
2930,0,2.0,12.0,1996.0,1.0,900,14.0,86.5,2.5,994.0,35.0,,,,,26.949999,1996-9
2931,0,2.0,12.0,1996.0,1.0,1200,14.0,86.0,2.5,994.0,35.0,,3.0,,,26.949999,1996-9
2932,0,2.0,12.0,1996.0,1.0,1500,14.0,85.75,2.5,994.0,35.0,,,,,26.949999,1996-9
2933,0,2.0,12.0,1996.0,1.0,1800,14.0,85.5,2.5,994.0,35.0,,3.0,,,26.949999,1996-9
2934,0,2.0,12.0,1996.0,1.0,2100,14.0,85.25,2.75,994.0,40.0,,,,,27.08,1996-9
2935,0,3.0,12.0,1996.0,1.0,0,14.0,85.0,3.0,994.0,45.0,,3.0,,,26.75,1996-9
2936,0,3.0,12.0,1996.0,1.0,300,14.0,84.5,3.5,992.0,55.0,,4.0,,,27.26,1996-9
2937,0,3.0,12.0,1996.0,1.0,600,14.3,84.0,3.5,992.0,55.0,,4.0,,,27.26,1996-9
2938,0,3.0,12.0,1996.0,1.0,900,14.4,83.75,3.75,990.0,60.0,,,,,27.26,1996-9
2939,0,3.0,12.0,1996.0,1.0,1200,14.5,83.5,4.0,988.0,65.0,,7.0,,,27.26,1996-9
2940,0,3.0,12.0,1996.0,1.0,1500,14.6,83.25,4.0,987.0,65.0,,,,,27.09,1996-9
2941,0,3.0,12.0,1996.0,1.0,1800,14.7,83.0,4.0,986.0,65.0,,7.0,,,27.09,1996-9
2942,0,3.0,12.0,1996.0,1.0,2100,14.7,83.0,4.0,986.0,65.0,,,,,27.09,1996-9
2943,0,4.0,12.0,1996.0,1.0,0,14.7,83.0,4.0,986.0,65.0,,7.0,,,26.06,1996-9
2944,0,4.0,12.0,1996.0,1.0,300,14.8,82.2,4.0,986.0,65.0,,7.0,,,26.89,1996-9
2945,0,4.0,12.0,1996.0,1.0,600,15.1,82.0,4.0,986.0,65.0,,7.0,,,26.89,1996-9
2946,0,4.0,12.0,1996.0,1.0,900,15.2,81.7,4.0,985.0,65.0,,,,,26.89,1996-9
2947,0,4.0,12.0,1996.0,1.0,1200,15.3,81.4,4.0,984.0,65.0,,7.0,,,26.39,1996-9
2948,0,4.0,12.0,1996.0,1.0,1500,15.4,81.4,4.0,987.0,65.0,,,,,26.39,1996-9
2949,0,4.0,12.0,1996.0,1.0,1800,15.5,81.4,4.0,990.0,65.0,,7.0,,,,1996-9
2950,0,4.0,12.0,1996.0,1.0,2100,15.25,81.35,3.75,991.0,60.0,,,,,26.39,1996-9
2951,0,5.0,12.0,1996.0,1.0,0,15.0,81.3,3.5,992.0,55.0,,4.0,,,26.369999,1996-9
2952,0,5.0,12.0,1996.0,1.0,300,14.5,82.0,3.5,994.0,55.0,,4.0,,,26.98,1996-9
2953,0,5.0,12.0,1996.0,1.0,600,14.5,81.7,3.0,994.0,45.0,,3.0,,,26.98,1996-9
2954,0,5.0,12.0,1996.0,1.0,900,14.4,81.7,3.0,994.0,45.0,,,,,26.98,1996-9
2955,0,5.0,12.0,1996.0,1.0,1200,14.3,81.7,3.0,994.0,45.0,,3.0,,,26.98,1996-9
2956,0,5.0,12.0,1996.0,1.0,1500,14.15,81.6,3.0,994.0,45.0,,,,,26.98,1996-9
2957,0,5.0,12.0,1996.0,1.0,1800,14.0,81.5,3.0,994.0,45.0,,3.0,,,26.98,1996-9
2958,0,5.0,12.0,1996.0,1.0,2100,13.85,81.35,3.0,994.0,45.0,,,,,26.529999,1996-9
2959,0,6.0,12.0,1996.0,1.0,0,13.7,81.2,3.0,994.0,45.0,,3.0,,,26.49,1996-9
2960,0,6.0,12.0,1996.0,1.0,300,13.7,81.1,3.0,994.0,45.0,,3.0,,,26.49,1996-9
2961,0,6.0,12.0,1996.0,1.0,600,13.5,80.7,3.0,994.0,45.0,,3.0,,,26.49,1996-9
2962,0,6.0,12.0,1996.0,1.0,900,13.35,80.6,3.0,994.0,45.0,,,,,26.25,1996-9
2963,0,6.0,12.0,1996.0,1.0,1200,13.2,80.5,3.0,994.0,45.0,,3.0,,,,1996-9
2964,0,6.0,12.0,1996.0,1.0,1500,12.6,80.25,,,,,,,,,1996-9
2965,0,6.0,12.0,1996.0,1.0,1800,12.0,80.0,,,,,3.0,,,26.689999,1996-9
2966,0,15.0,5.0,1997.0,2.0,600,6.5,90.5,1.5,1000.0,25.0,4.0,1.0,,,29.689999,1997-1
2967,0,15.0,5.0,1997.0,2.0,900,7.0,90.5,1.5,1000.0,25.0,4.0,1.0,,,28.609999,1997-1
2968,0,15.0,5.0,1997.0,2.0,1200,7.5,90.5,2.0,1000.0,30.0,4.0,2.0,,,28.39,1997-1
2969,0,15.0,5.0,1997.0,2.0,1500,7.75,90.5,2.0,1001.0,30.0,4.5,,,,28.39,1997-1
2970,0,15.0,5.0,1997.0,2.0,1800,8.0,90.5,2.0,1002.0,30.0,5.0,2.0,,,28.39,1997-1
2971,0,15.0,5.0,1997.0,2.0,2100,8.25,90.5,2.0,1002.0,30.0,5.5,,,,28.39,1997-1
2972,0,16.0,5.0,1997.0,2.0,0,8.5,90.5,2.0,1002.0,30.0,6.0,2.0,,,28.189999,1997-1
2973,0,16.0,5.0,1997.0,2.0,300,9.0,90.5,2.5,1001.0,35.0,7.0,3.0,,,30.05,1997-1
2974,0,16.0,5.0,1997.0,2.0,600,9.2,90.5,2.5,1001.0,35.0,7.0,3.0,,,30.05,1997-1
2975,0,16.0,5.0,1997.0,2.0,900,9.5,90.5,2.5,1001.0,35.0,7.0,3.0,,,30.51,1997-1
2976,0,16.0,5.0,1997.0,2.0,1200,10.0,91.0,2.5,999.0,35.0,7.0,3.0,,,30.38,1997-1
2977,0,16.0,5.0,1997.0,2.0,1500,10.25,91.15,2.5,999.0,35.0,7.0,,,,30.38,1997-1
2978,0,16.0,5.0,1997.0,2.0,1800,10.5,91.3,2.5,999.0,35.0,7.0,3.0,,,30.38,1997-1
2979,0,16.0,5.0,1997.0,2.0,2100,10.75,91.35,2.5,998.5,35.0,7.5,,,,29.849998,1997-1
2980,0,17.0,5.0,1997.0,2.0,0,11.0,91.4,2.5,998.0,35.0,8.0,3.0,,,29.849998,1997-1
2981,0,17.0,5.0,1997.0,2.0,300,12.0,91.5,2.5,998.0,35.0,8.0,3.0,,,29.71,1997-1
2982,0,17.0,5.0,1997.0,2.0,600,13.0,91.5,3.0,992.0,45.0,12.0,3.0,,,29.439999,1997-1
2983,0,17.0,5.0,1997.0,2.0,900,13.5,91.5,3.5,986.0,55.0,16.0,4.0,,,29.84,1997-1
2984,0,17.0,5.0,1997.0,2.0,1200,14.0,91.0,3.5,986.0,55.0,16.0,4.0,,,29.82,1997-1
2985,0,17.0,5.0,1997.0,2.0,1500,14.5,91.0,3.5,986.0,55.0,16.0,,,,29.82,1997-1
2986,0,17.0,5.0,1997.0,2.0,1800,15.0,91.0,3.5,986.0,55.0,16.0,4.0,,,29.72,1997-1
2987,0,17.0,5.0,1997.0,2.0,2100,15.5,91.0,3.5,986.0,55.0,16.0,,,,29.81,1997-1
2988,0,18.0,5.0,1997.0,2.0,0,16.0,91.0,3.5,986.0,55.0,16.0,4.0,,,29.8,1997-1
2989,0,18.0,5.0,1997.0,2.0,300,16.5,90.5,4.0,980.0,65.0,22.0,7.0,,,30.179997999999998,1997-1
2990,0,18.0,5.0,1997.0,2.0,600,17.0,90.5,4.0,980.0,65.0,22.0,7.0,,,29.31,1997-1
2991,0,18.0,5.0,1997.0,2.0,900,17.5,90.5,4.0,980.0,65.0,22.0,7.0,,,29.21,1997-1
2992,0,18.0,5.0,1997.0,2.0,1200,18.0,90.5,4.0,980.0,65.0,22.0,7.0,,,29.21,1997-1
2993,0,18.0,5.0,1997.0,2.0,1500,18.65,90.4,4.25,977.0,71.0,26.0,,,,29.25,1997-1
2994,0,18.0,5.0,1997.0,2.0,1800,19.3,90.3,4.5,974.0,77.0,30.0,7.0,,,29.25,1997-1
2995,0,18.0,5.0,1997.0,2.0,2100,19.65,90.55,4.75,971.0,83.5,36.0,,,,29.89,1997-1
2996,0,19.0,5.0,1997.0,2.0,0,20.0,90.8,5.0,968.0,90.0,42.0,6.0,,,29.88,1997-1
2997,0,19.0,5.0,1997.0,2.0,300,20.3,91.2,5.0,964.0,90.0,42.0,6.0,,,29.88,1997-1
2998,0,19.0,5.0,1997.0,2.0,600,20.3,91.3,5.0,964.0,90.0,42.0,6.0,,,29.88,1997-1
2999,0,19.0,5.0,1997.0,2.0,900,21.6,91.5,5.0,964.0,90.0,42.0,6.0,,,,1997-1
3000,0,19.0,5.0,1997.0,2.0,1200,22.1,91.8,5.0,964.0,90.0,42.0,6.0,,,,1997-1
3001,0,26.0,6.0,1997.0,0.0,300,21.0,89.5,1.5,990.0,25.0,4.0,1.0,,,27.92,1997-2
3002,0,26.0,6.0,1997.0,0.0,600,21.0,89.0,1.5,990.0,25.0,4.0,1.0,,,28.46,1997-2
3003,0,26.0,6.0,1997.0,0.0,900,21.25,88.75,1.75,988.0,27.5,4.5,,,,28.46,1997-2
3004,0,26.0,6.0,1997.0,0.0,1200,21.5,88.5,2.0,986.0,30.0,5.0,2.0,,,,1997-2
3005,0,26.0,6.0,1997.0,0.0,1500,21.5,88.5,2.0,986.0,30.0,5.5,,,,,1997-2
3006,0,26.0,6.0,1997.0,0.0,1800,21.5,88.5,2.0,986.0,30.0,6.0,2.0,,,,1997-2
3007,0,26.0,6.0,1997.0,0.0,2100,21.75,88.25,2.0,985.5,30.0,6.0,,,,,1997-2
3008,0,27.0,6.0,1997.0,0.0,0,22.0,88.0,2.0,985.0,30.0,6.0,2.0,,,,1997-2
3009,0,27.0,6.0,1997.0,0.0,300,22.5,87.5,,,,,2.0,,,,1997-2
3010,0,27.0,6.0,1997.0,0.0,600,22.5,87.0,,,,,2.0,,,,1997-2
3011,0,27.0,6.0,1997.0,0.0,900,22.75,86.75,,,,,,,,,1997-2
3012,0,27.0,6.0,1997.0,0.0,1200,23.0,86.5,,,,,2.0,,,,1997-2
3013,0,27.0,6.0,1997.0,0.0,1500,23.0,86.25,,,,,,,,,1997-2
3014,0,27.0,6.0,1997.0,0.0,1800,23.0,86.0,,,,,2.0,,,,1997-2
3015,0,27.0,6.0,1997.0,0.0,2100,23.0,86.0,,,,,,,,,1997-2
3016,0,28.0,6.0,1997.0,0.0,0,23.0,86.0,,,,,2.0,,,,1997-2
3017,0,28.0,6.0,1997.0,0.0,300,23.5,86.0,,,,,2.0,,,,1997-2
3018,0,28.0,6.0,1997.0,0.0,600,24.0,85.5,,,,,2.0,,,,1997-2
3019,0,28.0,6.0,1997.0,0.0,900,24.0,85.75,,,,,,,,,1997-2
3020,0,28.0,6.0,1997.0,0.0,1200,24.0,86.0,,,,,2.0,,,,1997-2
3021,0,28.0,6.0,1997.0,0.0,1500,24.0,86.0,,,,,,,,,1997-2
3022,0,28.0,6.0,1997.0,0.0,1800,24.0,86.0,,,,,2.0,,,,1997-2
3023,0,28.0,6.0,1997.0,0.0,2100,24.25,85.75,,,,,,,,,1997-2
3024,0,29.0,6.0,1997.0,0.0,0,24.5,85.5,,,,,2.0,,,,1997-2
3025,0,29.0,6.0,1997.0,0.0,300,24.5,85.5,,,,,2.0,,,,1997-2
3026,0,29.0,6.0,1997.0,0.0,600,25.0,85.5,,,,,2.0,,,,1997-2
3027,0,29.0,6.0,1997.0,0.0,900,25.25,85.5,,,,,,,,,1997-2
3028,0,29.0,6.0,1997.0,0.0,1200,25.5,85.5,,,,,2.0,,,,1997-2
3029,0,29.0,6.0,1997.0,0.0,1500,25.75,85.25,,,,,,,,,1997-2
3030,0,29.0,6.0,1997.0,0.0,1800,26.0,85.0,,,,,1.0,,,,1997-2
3031,0,29.0,7.0,1997.0,0.0,300,21.0,89.0,1.5,1006.0,25.0,4.0,1.0,,,28.72,1997-3
3032,0,29.0,7.0,1997.0,0.0,600,21.0,89.0,1.5,1006.0,25.0,4.0,1.0,,,28.72,1997-3
3033,0,29.0,7.0,1997.0,0.0,900,21.0,88.25,1.5,1006.0,25.0,4.0,,,,28.81,1997-3
3034,0,29.0,7.0,1997.0,0.0,1200,21.0,87.5,1.5,1006.0,25.0,4.0,1.0,,,28.81,1997-3
3035,0,29.0,7.0,1997.0,0.0,1500,21.0,87.5,1.5,1006.0,25.0,4.0,,,,28.81,1997-3
3036,0,29.0,7.0,1997.0,0.0,1800,21.0,87.5,1.5,1006.0,25.0,4.0,1.0,,,28.81,1997-3
3037,0,29.0,7.0,1997.0,0.0,2100,21.0,87.5,1.5,1005.0,25.0,5.0,,,,28.81,1997-3
3038,0,30.0,7.0,1997.0,0.0,0,21.0,87.5,1.5,1004.0,25.0,6.0,1.0,,,28.81,1997-3
3039,0,30.0,7.0,1997.0,0.0,300,21.0,87.5,2.0,1002.0,30.0,6.0,2.0,,,28.81,1997-3
3040,0,30.0,7.0,1997.0,0.0,600,21.0,87.0,2.0,1002.0,30.0,6.0,2.0,,,28.71,1997-3
3041,0,30.0,7.0,1997.0,0.0,900,21.25,86.75,,,,,,,,28.71,1997-3
3042,0,30.0,7.0,1997.0,0.0,1200,21.5,86.5,,,,,2.0,,,,1997-3
3043,0,30.0,7.0,1997.0,0.0,1500,21.5,86.5,,,,,,,,,1997-3
3044,0,30.0,7.0,1997.0,0.0,1800,21.5,86.5,,,,,2.0,,,,1997-3
3045,0,30.0,7.0,1997.0,0.0,2100,21.5,86.5,,,,,,,,,1997-3
3046,0,31.0,7.0,1997.0,0.0,0,21.5,86.5,,,,,2.0,,,,1997-3
3047,0,31.0,7.0,1997.0,0.0,300,22.0,86.0,,,,,2.0,,,,1997-3
3048,0,31.0,7.0,1997.0,0.0,600,22.0,86.0,,,,,2.0,,,,1997-3
3049,0,31.0,7.0,1997.0,0.0,900,22.25,85.5,,,,,,,,,1997-3
3050,0,31.0,7.0,1997.0,0.0,1200,22.5,85.0,,,,,2.0,,,,1997-3
3051,0,31.0,7.0,1997.0,0.0,1500,22.75,84.0,,,,,,,,,1997-3
3052,0,31.0,7.0,1997.0,0.0,1800,23.0,83.0,,,,,2.0,,,,1997-3
3053,0,31.0,7.0,1997.0,0.0,2100,23.5,82.5,,,,,,,,,1997-3
3054,0,1.0,8.0,1997.0,0.0,0,24.0,82.0,,,,,2.0,,,,1997-3
3055,0,1.0,8.0,1997.0,0.0,300,24.5,80.5,,,,,2.0,,,,1997-3
3056,0,1.0,8.0,1997.0,0.0,600,25.0,79.0,,,,,2.0,,,,1997-3
3057,0,1.0,8.0,1997.0,0.0,900,25.5,78.75,,,,,,,,,1997-3
3058,0,1.0,8.0,1997.0,0.0,1200,26.0,78.5,,,,,2.0,,,,1997-3
3059,0,1.0,8.0,1997.0,0.0,1500,26.12,78.38,,,,,,,,,1997-3
3060,0,1.0,8.0,1997.0,0.0,1800,26.25,78.25,,,,,,,,,1997-3
3061,0,1.0,8.0,1997.0,0.0,2100,26.38,78.12,,,,,,,,,1997-3
3062,0,2.0,8.0,1997.0,0.0,0,26.5,78.0,,,,,2.0,,,,1997-3
3063,0,2.0,8.0,1997.0,0.0,300,27.5,77.5,,,,,2.0,,,,1997-3
3064,0,2.0,8.0,1997.0,0.0,600,28.0,77.0,,,,,1.0,,,,1997-3
3065,0,2.0,8.0,1997.0,0.0,900,27.25,77.5,,,,,,,,,1997-3
3066,0,4.0,8.0,1997.0,0.0,600,20.0,91.0,1.5,988.0,25.0,4.0,1.0,,,28.48,1997-4
3067,0,4.0,8.0,1997.0,0.0,900,21.5,90.0,1.5,990.0,25.0,4.0,1.0,,,,1997-4
3068,0,4.0,8.0,1997.0,0.0,1200,21.0,89.5,1.5,990.0,25.0,4.0,1.0,,,28.199999,1997-4
3069,0,4.0,8.0,1997.0,0.0,1500,21.25,89.5,1.5,990.0,25.0,4.0,,,,28.199999,1997-4
3070,0,4.0,8.0,1997.0,0.0,1800,21.5,89.5,1.5,990.0,25.0,4.0,1.0,,,,1997-4
3071,0,4.0,8.0,1997.0,0.0,2100,21.5,89.25,1.5,989.0,25.0,,,,,,1997-4
3072,0,5.0,8.0,1997.0,0.0,0,21.5,89.0,1.5,988.0,25.0,,1.0,,,,1997-4
3073,0,5.0,8.0,1997.0,0.0,300,22.0,88.0,2.0,896.0,30.0,,2.0,,,,1997-4
3074,0,5.0,8.0,1997.0,0.0,600,22.5,88.0,,,,,2.0,,,,1997-4
3075,0,5.0,8.0,1997.0,0.0,900,22.5,88.0,,,,,2.0,,,,1997-4
3076,0,5.0,8.0,1997.0,0.0,1200,22.5,87.5,,,,,2.0,,,,1997-4
3077,0,5.0,8.0,1997.0,0.0,1500,22.75,86.25,,,,,,,,,1997-4
3078,0,5.0,8.0,1997.0,0.0,1800,23.0,85.0,,,,,2.0,,,,1997-4
3079,0,5.0,8.0,1997.0,0.0,2100,23.08,84.83,,,,,,,,,1997-4
3080,0,6.0,8.0,1997.0,0.0,0,23.17,84.67,,,,,,,,,1997-4
3081,0,6.0,8.0,1997.0,0.0,300,23.25,84.5,,,,,,,,,1997-4
3082,0,6.0,8.0,1997.0,0.0,600,23.33,84.33,,,,,,,,,1997-4
3083,0,6.0,8.0,1997.0,0.0,900,23.42,84.17,,,,,,,,,1997-4
3084,0,5.0,8.0,1997.0,0.0,0,23.5,84.0,,,,,2.0,,,,1997-4
3085,0,5.0,8.0,1997.0,0.0,300,23.5,83.8,,,,,2.0,,,,1997-4
3086,0,5.0,8.0,1997.0,0.0,600,24.0,83.0,,,,,2.0,,,,1997-4
3087,0,5.0,8.0,1997.0,0.0,900,24.0,82.5,,,,,2.0,,,,1997-4
3088,0,5.0,8.0,1997.0,0.0,1200,24.0,82.0,,,,,2.0,,,,1997-4
3089,0,5.0,8.0,1997.0,0.0,1500,24.0,81.75,,,,,,,,,1997-4
3090,0,5.0,8.0,1997.0,0.0,1800,24.0,81.5,,,,,2.0,,,,1997-4
3091,0,5.0,8.0,1997.0,0.0,2100,24.0,81.5,,,,,,,,,1997-4
3092,0,6.0,8.0,1997.0,0.0,0,24.0,81.5,,,,,,,,,1997-4
3093,0,6.0,8.0,1997.0,0.0,300,24.0,81.5,,,,,,,,,1997-4
3094,0,6.0,8.0,1997.0,0.0,600,24.0,81.5,,,,,,,,,1997-4
3095,0,6.0,8.0,1997.0,0.0,900,24.0,81.5,,,,,,,,,1997-4
3096,0,5.0,8.0,1997.0,0.0,0,24.0,81.5,,,,,2.0,,,,1997-4
3097,0,5.0,8.0,1997.0,0.0,300,25.5,78.5,,,,,2.0,,,,1997-4
3098,0,5.0,8.0,1997.0,0.0,600,25.0,78.5,,,,,1.0,,,,1997-4
3099,0,5.0,8.0,1997.0,0.0,900,25.5,76.5,,,,,1.0,,,,1997-4
3100,0,5.0,8.0,1997.0,0.0,1200,26.0,76.0,,,,,1.0,,,,1997-4
3101,0,5.0,8.0,1997.0,0.0,1500,26.25,75.0,,,,,,,,,1997-4
3102,0,5.0,8.0,1997.0,0.0,1800,26.5,74.0,,,,,1.0,,,,1997-4
3103,0,20.0,8.0,1997.0,0.0,300,20.5,87.5,1.5,992.0,25.0,4.0,1.0,,,28.05,1997-5
3104,0,20.0,8.0,1997.0,0.0,600,20.5,87.0,2.0,990.0,30.0,6.0,2.0,,,28.029999,1997-5
3105,0,20.0,8.0,1997.0,0.0,900,20.5,86.75,,,,,,,,28.029999,1997-5
3106,0,20.0,8.0,1997.0,0.0,1200,20.5,86.5,,,,,2.0,,,,1997-5
3107,0,20.0,8.0,1997.0,0.0,1500,20.75,86.0,,,,,,,,,1997-5
3108,0,20.0,8.0,1997.0,0.0,1800,21.0,85.5,,,,,2.0,,,,1997-5
3109,0,20.0,8.0,1997.0,0.0,2100,21.0,85.25,,,,,,,,,1997-5
3110,0,21.0,8.0,1997.0,0.0,0,21.0,85.0,,,,,2.0,,,,1997-5
3111,0,21.0,8.0,1997.0,0.0,300,21.0,84.5,,,,,2.0,,,,1997-5
3112,0,21.0,8.0,1997.0,0.0,600,21.0,84.0,,,,,2.0,,,,1997-5
3113,0,21.0,8.0,1997.0,0.0,900,21.0,83.5,,,,,,,,,1997-5
3114,0,21.0,8.0,1997.0,0.0,1200,21.0,83.0,,,,,2.0,,,,1997-5
3115,0,21.0,8.0,1997.0,0.0,1500,21.25,82.5,,,,,,,,,1997-5
3116,0,21.0,8.0,1997.0,0.0,1800,21.5,82.0,,,,,2.0,,,,1997-5
3117,0,21.0,8.0,1997.0,0.0,2100,21.5,81.5,,,,,,,,,1997-5
3118,0,22.0,8.0,1997.0,0.0,0,21.5,81.0,,,,,2.0,,,,1997-5
3119,0,22.0,8.0,1997.0,0.0,300,21.5,81.0,,,,,2.0,,,,1997-5
3120,0,22.0,8.0,1997.0,0.0,600,21.5,80.5,,,,,2.0,,,,1997-5
3121,0,22.0,8.0,1997.0,0.0,900,21.75,80.0,,,,,,,,,1997-5
3122,0,22.0,8.0,1997.0,0.0,1200,22.0,79.5,,,,,2.0,,,,1997-5
3123,0,22.0,8.0,1997.0,0.0,1500,22.25,79.25,,,,,,,,,1997-5
3124,0,22.0,8.0,1997.0,0.0,1800,22.5,79.0,,,,,2.0,,,,1997-5
