,lati,long,ecp,mssw,sst,cyclone_id,distance,direction
330,19.8,86.2,999.0,45.0,27.7575,1985-6,14.233412725836807,347.9608698839735
331,20.15,85.85,999.0,40.0,27.673333333333336,1985-6,33.18671859312924,197.87781416419202
332,16.0,92.0,990.0,25.0,30.01,1987-2,0.0,0.0
333,16.0,91.67,989.33,25.0,30.01,1987-2,21.917561420601015,127.81349883297504
334,16.0,91.33,988.67,25.0,29.71,1987-2,22.58172980259741,75.87993585362302
335,16.0,91.0,988.0,25.0,29.71,1987-2,21.917561420601015,39.0667768311311
336,16.1,90.8,988.0,25.0,29.71,1987-2,14.969919198765963,16.07078928333607
337,16.2,90.6,988.0,25.0,29.71,1987-2,14.963986201641365,11.885065523871226
338,16.3,90.4,988.0,25.0,29.89,1987-2,14.958017980847563,9.820911945943456
339,16.4,90.2,988.0,25.0,29.8,1987-2,14.952014566973036,8.804835247724784
340,16.5,90.0,988.0,25.0,29.8,1987-2,14.945975990798887,8.49426182502041
341,16.5,89.0,988.0,30.0,28.84,1987-2,66.24806848973219,93.55643982124955
342,16.75,88.5,987.5,30.0,30.34,1987-2,37.33827872706871,154.91881355281043
343,17.0,88.0,987.0,30.0,30.34,1987-2,37.29976972123407,172.1126843331367
344,17.2,87.94,987.0,30.0,30.34,1987-2,14.375540320720138,179.72929059802556
345,17.4,87.88,987.0,30.0,30.34,1987-2,14.37436143958701,180.42446887390696
346,17.6,87.82,987.0,30.0,29.949999,1987-2,14.373170469287306,181.21387647258683
347,17.8,87.76,987.0,30.0,29.9,1987-2,14.371967464870195,182.2855895572481
348,18.0,87.7,987.0,30.0,29.9,1987-2,14.370752481954357,184.09928921876684
349,18.33,87.8,986.67,30.0,29.9,1987-2,23.727133503393233,166.02677222825398
350,18.67,87.9,986.33,30.0,29.66,1987-2,24.388425873380772,139.5037322338126
351,19.0,88.0,986.0,30.0,29.66,1987-2,23.72005289257218,40.649788891106546
352,19.25,88.5,985.5,31.25,29.66,1987-2,36.928736120912234,99.89792980028287
353,19.5,89.0,985.0,32.5,30.179998,1987-2,36.88481773248888,127.40278798048958
354,19.75,89.5,984.5,33.75,29.56,1987-2,36.840365981873624,150.0600777585508
355,20.0,90.0,984.0,35.0,29.609999,1987-2,36.79538232743783,164.9817913700087
356,20.5,90.5,984.0,35.0,29.609999,1987-2,47.37051302095745,182.801747877152
357,21.0,90.5,984.0,40.0,29.179998,1987-2,34.54671087231549,180.0
358,21.5,90.5,982.0,42.5,29.126665,1987-2,34.54671087231549,-0.0
359,22.0,90.5,980.0,45.0,29.073332,1987-2,34.546710872315266,-0.0
360,13.0,87.5,1000.0,25.0,29.14,1987-6,0.0,0.0
361,13.33,87.17,999.33,26.67,29.42,1987-6,31.824305580876043,346.4619127680177
362,13.67,86.83,998.67,28.33,29.439999,1987-6,32.76658793428735,348.8507359207033
363,14.0,86.5,998.0,30.0,29.429998,1987-6,31.780914443854687,349.2615209786007
364,14.1,85.8,997.6,31.0,29.429998,1987-6,47.4244988795482,182.5592104002051
365,14.2,85.1,997.2,32.0,28.73,1987-6,47.404153748062996,177.61963773528987
366,14.3,84.4,996.8,33.0,29.63,1987-6,47.38366747238411,172.98635907329262
367,14.4,83.7,996.4,34.0,29.689999,1987-6,47.36304011915006,144.9933521211226
368,14.5,83.0,996.0,35.0,29.83,1987-6,47.34227175546727,24.741651334052552
369,14.67,82.67,995.33,38.33,29.8,1987-6,24.997537979877514,10.653624647392775
370,14.83,82.33,994.67,41.67,30.21,1987-6,25.26462673230863,12.299918522158674
371,15.0,82.0,994.0,45.0,30.21,1987-6,24.968028613987858,16.284626041006373
372,15.18,81.62,994.0,43.75,30.21,1987-6,28.236575795449703,35.23702695626243
373,15.35,81.25,994.0,42.5,30.269999,1987-6,27.31683140247285,97.87981956651862
374,15.53,80.88,994.0,41.25,30.203547419354837,1987-6,27.602510646136125,146.415436589056
375,15.7,80.5,994.0,40.0,30.137095838709676,1987-6,27.881361788937973,156.5750448707021
376,16.0,80.0,996.0,30.0,30.070644258064515,1987-6,39.16753804444969,150.25625694976114
377,11.5,86.5,997.0,25.0,28.21,1987-7,0.0,0.0
378,12.0,86.0,995.0,30.0,28.21,1987-7,48.34716731503306,335.5489486662012
379,12.25,85.75,994.0,32.5,28.21,1987-7,24.157262965762847,345.71200555505254
380,12.5,85.5,993.0,35.0,28.21,1987-7,24.146086071604426,339.41669340170216
381,12.75,85.5,993.0,35.0,28.64,1987-7,17.27335543615774,0.0
382,13.0,85.5,993.0,35.0,28.64,1987-7,17.273355436157743,0.0
383,13.25,85.25,992.5,37.5,28.57,1987-7,24.111244101251536,216.02035601411782
384,13.5,85.0,992.0,40.0,29.189999,1987-7,0.0,180.0
385,13.5,85.0,990.0,40.0,29.189999,1987-7,0.0,0.0
386,13.5,84.67,989.33,41.67,29.189999,1987-7,22.170838780569916,192.35414383075883
387,13.5,84.33,988.67,43.33,29.099998,1987-7,22.8426822741194,191.518981122286
388,13.5,84.0,988.0,45.0,29.099998,1987-7,22.17083878056906,191.36336811851828
389,13.5,83.75,988.0,45.0,29.099998,1987-7,16.796090524346287,189.3876489434199
390,13.5,83.5,988.0,45.0,29.099998,1987-7,16.796090524347143,191.01765859727564
391,13.5,83.0,987.0,47.5,29.56,1987-7,33.5921766919954,223.0806902495934
392,13.5,82.5,986.0,50.0,29.279999,1987-7,33.59217669199625,300.4933801141171
393,13.5,82.0,984.0,55.0,29.279999,1987-7,33.5921766919954,334.56779394900605
394,14.0,81.5,984.0,55.0,29.279999,1987-7,48.1613615316242,356.234309804036
395,14.25,81.25,984.0,55.0,28.98,1987-7,24.061750051501093,1.8617369623325812
396,14.5,81.0,984.0,55.0,28.98,1987-7,24.04883804794643,9.77842868262759
397,14.5,80.75,984.0,55.0,28.98,1987-7,16.723157475275862,17.301601900346288
398,14.5,80.5,984.0,55.0,29.15,1987-7,16.723157475275862,67.28481662199391
399,14.5,80.0,985.0,52.5,29.15,1987-7,33.44630996060262,157.59676188300017
400,14.5,89.0,1002.0,25.0,29.119999,1987-8,0.0,0.0
401,14.5,88.5,1002.0,25.0,28.26,1987-8,33.44630996060177,10.020805037002726
402,14.5,88.0,1002.0,25.0,28.26,1987-8,33.44630996060262,10.203943577796972
403,14.5,87.25,1001.0,27.5,28.24,1987-8,50.16945246585119,24.292572295920447
404,14.5,86.5,1000.0,30.0,28.8,1987-8,50.16945246585204,123.33495612027147
405,16.0,81.0,994.0,45.0,28.2375,1987-8,380.9778736681831,226.06111729683457
406,21.0,89.5,1000.3966480446927,25.0,28.51,1988-6,0.0,0.0
407,21.42,89.75,1000.4022346368715,40.0,28.51,1988-6,33.18779424521603,343.0121392528109
408,21.83,90.0,1000.4078212290502,55.0,28.561666666666667,1988-6,32.562817207976686,342.68039541150506
409,22.25,90.25,1000.413407821229,48.75,28.613333333333333,1988-6,33.143147635102984,344.7166704772478
410,21.5,87.2,1000.9664804469273,115.0,26.495714285714286,1989-1,0.0,0.0
411,21.9,87.12,1000.9720670391062,103.0,26.92142857142857,1989-1,28.110495877711323,173.34204286734607
412,20.0,69.5,1001.0,25.0,29.05,1989-2,0.0,0.0
413,20.17,69.67,1001.0055865921788,25.0,29.05,1989-2,16.113988235501168,3.4523749639673187
414,20.33,69.83,1001.0111731843575,25.0,29.05,1989-2,15.15859505247994,1.187242241331883
415,20.5,70.0,1001.0167597765363,25.0,29.05,1989-2,16.097967282149913,358.8856214953973
416,20.78,70.12,1001.022346368715,26.0,28.9,1989-2,20.844092185808346,356.97311745078537
417,21.06,70.24,1001.0279329608938,27.0,28.9,1989-2,20.838745407045742,355.36109460954214
418,19.5,88.0,1001.1564245810056,25.0,29.09,1989-3,0.0,0.0
419,19.5,87.83,1001.1620111731844,25.0,29.09,1989-3,11.072154984115791,349.19277278957617
420,19.5,87.67,1001.1675977653631,25.0,29.09,1989-3,10.420851798390586,351.0774237804353
421,19.5,87.5,1001.1731843575419,25.0,29.09,1989-3,11.072154984115791,351.42406803827384
422,19.75,87.52,1001.1787709497206,25.0,29.09,1989-3,17.32232545725216,0.7304010031596485
423,20.01,87.53,1001.1843575418994,25.0,29.09,1989-3,17.97603651785058,0.22863548003997322
424,20.26,87.55,1001.1899441340782,25.0,29.09,1989-3,17.32201167052373,0.18902977919858707
425,20.52,87.56,1001.195530726257,25.0,29.31,1989-3,17.97596011869466,359.93489920110966
426,20.77,87.58,1001.2011173184358,25.0,29.31,1989-3,17.32169121378114,359.4712632078586
427,21.02,87.59,1001.2067039106146,26.67,29.31,1989-3,17.285412095565075,359.42447446846245
428,21.28,87.61,1001.2122905027933,28.33,29.31,1989-3,18.010459847717858,357.514872268834
429,21.53,87.62,1001.2178770949721,30.0,29.234285571428572,1989-3,17.285329371658626,355.5970439437176
430,21.78,87.64,1001.2234636871508,30.0,29.15857114285714,1989-3,17.321037297617412,189.80580801276423
431,18.0,86.0,1001.2569832402235,30.0,27.68,1989-5,0.0,0.0
432,18.0,85.67,1001.2625698324023,35.0,27.68,1989-5,21.68487430234637,347.5030749085949
433,18.0,85.33,1001.268156424581,40.0,27.68,1989-5,22.341991524018344,347.0650114657147
434,18.0,85.0,1001.2737430167598,45.0,27.68,1989-5,21.684874302345534,345.85843735683744
435,18.12,84.4,1001.2793296089385,42.0,27.91,1989-5,40.27623259234223,310.1615994720762
436,18.24,83.8,1001.2849162011173,39.0,27.91,1989-5,40.24980771723358,238.87787266836872
437,16.5,86.0,1001.4189944134079,25.0,27.58,1989-6,0.0,0.0
438,16.67,85.67,1001.4245810055866,25.0,28.05,1989-6,24.80899406848111,53.34306877740234
439,16.83,85.33,1001.4301675977654,25.0,27.67,1989-6,25.064679124984828,13.799861025246843
440,17.0,85.0,1001.4357541899441,25.0,27.67,1989-6,24.775664169351163,5.654559215268766
441,17.2,84.9,1001.4413407821229,26.0,27.67,1989-6,15.31559621989936,0.455533226343682
442,17.4,84.8,1001.4469273743017,27.0,27.67,1989-6,15.312522363180035,359.3009834133686
443,17.6,84.7,1001.4525139664804,28.0,28.119999,1989-6,15.309416614092708,358.00102801114247
444,17.8,84.6,1001.4581005586592,29.0,27.91,1989-6,15.306279104640918,356.1366549856272
445,18.0,84.5,1001.463687150838,30.0,28.189999,1989-6,15.303109968254665,352.5424011746178
446,18.4,84.1,1001.4692737430167,28.33,28.189999,1989-6,38.119954115850106,237.5495111670449
447,17.5,89.5,1001.4860335195531,25.0,28.349998,1989-7,0.0,0.0
448,18.33,89.0,1001.4916201117319,25.0,28.769999,1989-7,66.10039295405147,204.61175048950034
449,19.17,88.5,1001.4972067039106,25.0,30.3,1989-7,66.62281437858181,251.2980720407353
450,20.0,88.0,1001.5027932960894,25.0,29.26,1989-7,65.94003025739137,347.7316468061409
451,20.64,88.34,1001.5083798882681,25.0,29.21,1989-7,49.403394994608426,355.7738320433526
452,21.28,88.68,1001.5139664804469,25.0,28.269999,1989-7,49.36221785403406,345.272319032043
453,21.92,89.02,1001.5195530726257,25.0,28.46999925,1989-7,49.31996754394483,338.7015312090256
454,8.0,103.0,1001.536312849162,25.0,29.07,1989-8,0.0,0.0
455,8.0,102.83,1001.5418994413408,25.0,29.07,1989-8,11.631571500706501,177.4440629663194
456,8.0,102.67,1001.5474860335196,25.0,29.07,1989-8,10.947361421311033,176.77464793115303
457,8.0,102.5,1001.5530726256983,25.0,28.96,1989-8,11.631571500706501,174.40960781692692
458,8.1,102.5,1001.5586592178771,29.0,28.96,1989-8,6.909342174463182,180.0
459,8.2,102.5,1001.5642458100559,33.0,28.96,1989-8,6.909342174462962,180.0
460,8.3,102.5,1001.5698324022346,37.0,28.96,1989-8,6.90934217446318,-0.0
461,8.4,102.5,1001.5754189944134,41.0,28.939999,1989-8,6.909342174463072,-0.0
462,8.5,102.5,1001.5810055865921,45.0,28.939999,1989-8,6.90934217446318,-0.0
463,8.67,102.33,1001.586592178771,43.33,28.91,1989-8,16.51838401952631,12.757706271574339
464,8.83,102.17,1001.5921787709498,41.67,28.91,1989-8,15.543341783142676,9.631545660749964
465,9.0,102.0,1001.5977653631285,40.0,28.91,1989-8,16.51114965390384,9.359635258432261
466,9.1,101.9,1001.6033519553073,45.0,28.91,1989-8,9.710656032600218,5.471237228478004
467,9.2,101.8,1001.608938547486,50.0,28.91,1989-8,9.709315977010048,5.600998470798599
468,9.3,101.7,1001.6145251396648,55.0,28.91,1989-8,9.707961514446806,5.907555546155844
469,9.4,101.6,1001.6201117318436,60.0,28.89,1989-8,9.70659265538961,6.441326640454618
470,9.5,101.5,1001.6256983240223,65.0,28.72,1989-8,9.705209410425196,7.316376920908959
471,9.69,101.25,1001.6312849162011,71.25,28.599998,1989-8,21.503876693060292,29.696669333946193
472,9.88,101.0,1001.6368715083798,77.5,28.599998,1989-8,21.49624126343605,89.69283947905689
473,10.06,100.75,1001.6424581005587,83.75,28.599998,1989-8,21.073665063528633,154.07745060963822
474,10.25,100.5,1001.6480446927375,90.0,28.449999,1989-8,21.480951773301335,167.46200288653841
475,10.44,100.25,1001.6536312849162,96.25,28.449999,1989-8,21.472884841828105,172.24338843056648
476,10.62,100.0,1001.659217877095,102.5,28.99,1989-8,21.04942027610903,174.7210732406053
477,10.81,99.75,1001.6648044692737,108.75,28.939999,1989-8,21.45675664723414,176.8286975829941
478,11.0,99.5,1001.6703910614525,115.0,28.939999,1989-8,21.44825986602311,180.12293569072872
479,11.0,99.0,1001.6759776536313,115.0,28.5199985,1989-8,33.911986573213966,183.3786861447761
480,11.0,98.5,1001.68156424581,115.0,28.099998,1989-8,33.911986573213106,359.72838310970235
481,11.0,98.0,1001.6871508379888,115.0,28.099998,1989-8,33.911986573213966,359.8520165194256
482,14.72,95.08,1001.6927374301677,115.0,28.689999,1989-8,323.6276176578937,36.23561290735476
483,18.45,92.15,1001.6983240223464,115.0,27.92,1989-8,322.5610865910605,198.36351197937438
484,22.17,89.23,1001.7039106145252,115.0,27.8629998,1989-8,319.1311652495658,167.41869919613745
485,25.9,86.3,1001.7094972067039,115.0,27.8059996,1989-8,317.14830815501347,191.1686145809795
486,29.62,83.38,1001.7150837988827,115.0,27.748999400000002,1989-8,312.9136272281476,151.86918862776236
487,33.35,80.45,1001.7206703910615,115.0,27.6919992,1989-8,310.1596341435919,6.663542588854064
488,37.08,77.53,1001.7262569832402,115.0,27.634999,1989-8,305.87923208367704,349.6643535546764
489,40.8,74.6,1001.731843575419,115.0,27.5779988,1989-8,301.37917999687096,16.080073337271227
490,35.24,78.08,1001.7374301675977,114.0,27.5209986,1989-8,428.2230719964891,46.98542522009129
491,29.68,81.56,1001.7430167597765,113.0,27.4639984,1989-8,434.35395677572563,176.74768272200666
492,24.12,85.04,1001.7486033519554,112.0,27.4069982,1989-8,439.8762483514621,346.29442224631043
493,18.56,88.52,1001.754189944134,111.0,27.349998,1989-8,444.6087037663034,306.3413279458638
494,13.0,92.0,1001.7597765363129,110.0,28.72,1989-8,448.4009908201696,197.94135008477826
495,13.75,87.7,1001.7653631284916,112.5,28.71,1989-8,293.64589017589327,22.0462146006513
496,14.5,83.4,1001.7709497206704,115.0,27.75,1989-8,292.73565189978274,229.43368130554504
497,14.57,82.7,1001.7765363128492,115.0,26.939999,1989-8,47.06657505443638,19.829938123121597
498,14.63,82.0,1001.7821229050279,115.0,27.57,1989-8,46.9868541162912,17.787981795362747
499,14.7,81.3,1001.7877094972067,115.0,28.73,1989-8,47.03905977472483,28.50135231890589
500,14.8,80.8,1001.7932960893854,97.0,28.73,1989-8,34.115243030919345,73.98492732359551
501,14.9,80.3,1001.7988826815642,79.0,29.039999,1989-8,34.100160071472224,144.20818982558424
502,15.0,79.8,1001.804469273743,61.0,29.039999,1989-8,34.084977788508255,156.39718445879373
503,8.5,87.0,1002.0,25.0,29.189999,1990-1,0.0,0.0
504,9.0,87.0,1001.0,25.0,28.939999,1990-1,34.54671087231537,180.0
505,9.5,87.0,1000.0,25.0,29.56,1990-1,34.54671087231549,180.0
506,9.5,86.5,1001.0,25.0,29.88,1990-1,34.072920568635645,151.43551354644825
507,9.5,86.0,1002.0,25.0,29.88,1990-1,34.072920568635645,148.472000864613
508,9.75,85.75,1000.0,27.5,29.88,1990-1,24.256876492442615,156.6307697693133
509,10.0,85.5,998.0,30.0,29.88,1990-1,24.247917028181252,112.32859803379827
510,10.0,85.25,998.5,32.5,29.8,1990-1,17.010933947158613,52.64008148569361
511,10.0,85.0,999.0,35.0,29.8,1990-1,17.010933947158613,27.881521460414607
512,10.05,84.85,996.5,40.0,29.8,1990-1,10.774626393733117,12.13716690475313
513,10.1,84.7,994.0,45.0,29.8,1990-1,10.773131432128078,9.2651947378404
514,10.2,84.3,992.5,50.0,30.199999,1990-1,28.068521384574147,16.56829096190372
515,10.3,83.9,991.0,55.0,30.199999,1990-1,28.060242354008473,14.960425328421373
516,10.3,83.6,991.0,55.0,30.199999,1990-1,20.393994417461233,12.746018287037517
517,10.3,83.3,991.0,55.0,29.97,1990-1,20.393994417459506,16.286575725664452
518,10.15,83.25,983.5,66.0,29.97,1990-1,10.90740283728191,2.8704043278436107
519,10.0,83.2,976.0,77.0,29.97,1990-1,10.907899738147044,2.969239291227338
520,10.1,83.05,976.0,77.0,29.97,1990-1,12.323989689262767,10.480843222093208
521,10.2,82.9,976.0,77.0,29.97,1990-1,12.321363096190215,14.21194575596243
522,10.25,82.7,976.0,77.0,29.97,1990-1,14.031161822511043,36.724704793339164
523,10.3,82.5,976.0,77.0,29.779999,1990-1,14.029082053838126,117.37710662882132
524,10.8,82.4,970.0,83.5,30.359999,1990-1,35.208146100024315,178.1816124815877
525,11.3,82.3,964.0,90.0,30.38,1990-1,35.205968109728644,181.80384299225165
526,11.3,82.05,952.0,102.5,30.38,1990-1,16.938505027073234,184.26419507717264
527,11.3,81.8,940.0,115.0,30.38,1990-1,16.938505027073234,184.32003982716512
528,11.35,81.75,939.0,115.0,30.38,1990-1,4.838312407846616,181.03576296156518
529,11.4,81.7,938.0,115.0,30.38,1990-1,4.837897035934117,181.21603807210752
530,12.95,81.25,944.0,108.5,31.34,1990-1,111.32362672980548,329.66020414406967
531,14.5,80.8,950.0,102.0,30.539999,1990-1,23.031837527076544,9.300976499424737
532,13.9,81.3,937.0,114.5,30.539999,1990-1,53.293983665764095,6.564031749505195
533,13.3,81.8,924.0,127.0,30.72,1990-1,53.34864242097648,31.21000936776779
534,13.45,81.6,924.0,127.0,30.72,1990-1,16.974996878852725,351.27350005807483
535,13.6,81.4,924.0,127.0,30.519999,1990-1,16.968333356191298,353.9840080110684
536,13.75,81.25,922.0,127.0,30.519999,1990-1,14.450674395870594,356.7617425777464
537,13.9,81.1,920.0,127.0,30.519999,1990-1,14.44618094722405,357.8606409665139
538,14.2,80.95,935.0,114.5,30.519999,1990-1,23.03764390619031,0.7665823766210847
539,14.5,80.8,950.0,102.0,30.519999,1990-1,0.0,0.0
540,14.8,80.9,955.0,96.0,29.42,1990-1,21.77926366978567,334.42814584300305
541,15.1,81.0,960.0,90.0,29.449999,1990-1,21.77642899634893,229.17432536952217
542,15.25,80.95,960.0,90.0,29.449999,1990-1,10.887135343029799,170.54898343748772
543,15.4,80.9,960.0,90.0,29.449999,1990-1,10.88640702368611,174.02576650401554
544,15.65,80.95,958.0,90.0,29.503635363636363,1990-1,17.591148859131618,184.5800681509471
545,15.9,81.0,956.0,90.0,29.557271727272727,1990-1,17.590379874549672,183.6657299824161
546,21.0,89.0,991.0,27.0,30.039999,1990-2,0.0,0.0
547,21.25,88.75,992.5,27.0,30.039999,1990-2,23.62163335526961,10.520071519983183
548,21.5,88.5,994.0,27.0,29.911427642857145,1990-2,23.603008797309986,14.533384327618226
549,21.5,88.25,993.0,27.0,29.78285628571429,1990-2,16.071431643302304,17.471630764166925
550,21.5,88.0,992.0,27.0,29.65428492857143,1990-2,16.07143164330312,23.50600741340368
551,21.75,87.5,991.5,27.0,29.52571357142857,1990-2,36.46573026050824,109.87822478215566
552,19.0,87.5,994.0,27.0,28.24,1990-3,0.0,0.0
553,19.0,87.0,994.0,27.0,29.289999,1990-3,32.664545869445774,329.30425220993567
554,19.0,86.5,994.0,27.0,28.74,1990-3,32.664545869444936,331.6547310130336
555,19.0,86.25,993.5,27.0,28.74,1990-3,16.332277054549827,345.2121180390185
556,19.0,86.0,993.0,27.0,28.82,1990-3,16.332277054549827,343.5254416680024
557,19.25,85.5,994.0,27.0,28.82,1990-3,36.928736120912234,294.6307998252599
558,19.5,85.0,995.0,27.0,28.79375,1990-3,36.88481773248888,218.8840775328027
559,20.0,88.5,996.0,27.0,28.4,1990-4,0.0,0.0
560,20.25,88.5,995.5,27.0,28.4,1990-4,17.27335543615785,0.0
561,20.5,88.5,995.0,27.0,28.4,1990-4,17.27335543615785,-0.0
562,20.5,88.0,995.0,27.0,28.4,1990-4,32.358930711043556,2.187369055494722
563,20.5,87.5,995.0,27.0,28.4,1990-4,32.35893071104273,2.5399987807608997
564,20.5,86.75,993.0,27.0,29.15,1990-4,48.53837245422853,10.484870274197343
565,18.0,90.0,1002.0,27.0,27.22,1990-6,0.0,0.0
566,19.0,89.25,1001.0,30.0,28.279999,1990-6,84.7866195944875,225.9493673669404
567,20.0,88.5,1000.0,33.0,28.71,1990-6,84.61628639476436,336.2725337828729
568,20.25,88.25,1000.0,33.0,28.71,1990-6,23.694196721965717,357.33005922101256
569,20.5,88.0,1000.0,33.0,28.71,1990-6,23.676347990451134,1.1288872276788726
570,20.75,87.75,999.0,30.0,28.83,1990-6,23.658303897946766,5.3347108215261825
571,21.0,87.5,998.0,27.0,28.83,1990-6,23.640065372823745,14.874846764024756
572,21.0,87.25,998.5,27.0,29.0,1990-6,16.126064892226257,25.492369117333535
573,21.0,87.0,999.0,27.0,29.0,1990-6,16.126064892227078,73.34281233265834
574,21.25,87.25,999.0,27.0,29.0,1990-6,23.62163335527017,282.8342063652433
575,21.5,87.5,999.0,27.0,28.951666666666668,1990-6,23.603008797309986,280.09331232590034
576,21.75,87.5,999.5,27.0,28.903333333333332,1990-6,17.27335543615763,180.0
577,10.5,87.5,1004.0,27.0,28.71,1990-7,0.0,0.0
578,10.5,87.25,1004.0,27.0,28.58,1990-7,16.98411105526005,173.05912172301447
579,10.5,87.0,1004.0,27.0,28.58,1990-7,16.98411105526092,172.38394195584377
580,11.25,86.75,1003.5,27.0,28.539999,1990-7,54.52580119404231,209.7532213316595
581,12.0,86.5,1003.0,27.0,28.539999,1990-7,54.512093800279025,344.5649118940206
582,12.75,86.25,1003.0,27.0,28.359999,1990-7,54.497521061692545,345.1379597127399
583,13.5,86.0,1003.0,27.0,27.99,1990-7,54.48209227553717,326.6795472011247
584,13.75,86.25,1002.5,27.0,27.99,1990-7,24.086929105222847,22.159842078413664
585,14.0,86.5,1002.0,27.0,27.99,1990-7,24.074447279439,8.13208463572273
586,15.0,86.0,1001.5,30.0,28.3,1990-7,76.76276755935523,157.1702812772488
587,16.0,85.5,1001.0,33.0,28.07,1990-7,76.69489807001564,123.34285099764388
588,16.0,85.25,1001.0,33.0,28.039999,1990-7,16.604213940371938,117.28753450108968
589,16.0,85.0,1001.0,33.0,28.369999,1990-7,16.604213940371938,63.13347409892459
590,16.5,84.75,1001.0,33.0,28.369999,1990-7,38.32072888245197,12.887154130726614
591,17.0,84.5,1001.0,33.0,28.49,1990-7,0.0,-0.0
592,17.0,84.5,1001.5,33.0,28.49,1990-7,0.0,0.0
593,17.0,84.5,1002.0,33.0,28.49,1990-7,0.0,0.0
594,17.25,84.25,1002.5,33.0,28.49,1990-7,23.892821477808948,0.47671420384792934
